xpos,ypos,xvel,yvel
3.9724,-10.479,-8.4907,-47.327
-3.1601,-18.588,-37.931,-70.402
-12.22,-21.396,-13.304,0.57868
-11.876,-15.821,-11.034,27.71
-10.875,-5.6455,15.021,43.243
-12.505,2.4803,-25.913,1.4082
-9.17,0.75925,11.885,-28.567
-3.9958,-1.4028,8.9596,29.237
8.8794,17.453,103.26,229.71
21.014,62.357,149.06,391.25
27.33,74.086,73.303,102.54
26.094,61.74,35.59,-33.043
-2.526,5.662,-14.288,-37.775
-13.652,-3.3202,-81.905,-4.8119
-16.087,2.2905,15.218,32.823
-14.628,0.30677,26.026,-26.185
-13.763,-3.3281,-16.083,-51.607
-3.3152,0.80259,45.254,29.424
-0.65401,2.3205,11.609,-4.5546
1.0418,-0.70745,24.899,-20.804
1.3207,-2.7285,0.5536,5.3068
-9.2254,-1.17,-57.598,62.766
-17.791,-3.4493,-22.206,-40.957
-18.277,-17.84,-38.449,-77.19
-20.925,-24.88,-42.29,-18.964
-18.324,-21.202,20.449,19.766
-10.612,-17.325,62.748,-24.989
-10.645,-12.836,-23.054,20.005
-7.1639,-3.0878,15.989,53.771
-6.8545,-3.8449,30.428,-9.7457
17.286,-2.6725,279.92,56.666
76.451,2.8302,509.27,20.3
94.14,4.6624,130.87,-39.635
79.539,3.0897,-114.26,9.3494
3.7432,-2.243,19.334,-48.9
2.8441,-9.6211,65.236,-91.812
-1.6731,-14.278,-39.431,-45.685
-8.0423,-13.435,-88.58,-3.369
-14.143,-6.2497,-20.656,32.731
-18.732,-5.6998,4.282,-25.483
-14.388,-12.616,3.735,-66.77
-8.1001,-19.766,19.674,-67.627
-10.193,-18.679,-4.6047,2.9673
-7.0827,-19.205,42.745,-16.776
-6.9481,-18.67,7.4262,-48.885
-13.014,-12.621,-66.679,38.864
-20.097,-5.218,-37.219,18.094
-13.713,-9.9741,20.57,-61.148
-9.4608,-15.604,47.11,-41.994
-1.8106,-7.6819,39.982,36.391
3.6489,-6.6504,-7.1795,44.377
-0.038966,-9.2566,6.5421,17.973
-1.5455,24.451,39.832,353.45
15.096,71.975,225.2,400.39
27.087,75.257,125.21,3.0065
36.596,59.39,77.475,-73.387
1.5301,8.1146,14.792,-52.339
-0.72535,-1.1775,-26.218,-5.8303
-10.639,-0.53538,-80.885,5.169
-17.155,-3.0277,-35.61,-53.156
-24.676,-0.73001,-52.275,13.019
-24.456,1.5404,18.509,-14.001
-15.561,-5.6908,64.884,-61.524
-10.211,-7.5161,25.083,-17.485
-10.427,-8.7465,-18.885,12.469
-13.111,-3.6365,4.4834,18.946
-13.995,1.457,22.021,9.4568
-21.948,0.97819,-30.484,6.7932
-15.828,1.2114,10.835,11.554
-4.2888,-4.7278,51.366,-41.034
-5.8612,-9.4303,4.1738,38.975
-6.2154,1.7826,43.816,119.39
34.998,6.3917,360.77,71.722
74.062,4.4911,252.86,-27.646
79.26,-3.5193,7.6442,-47.404
72.745,-6.6977,-16.311,-33.679
7.6761,-4.492,10.897,-41.585
10.481,-4.2703,60.83,-15.113
19.303,5.5404,94.639,109.43
13.603,14.575,-35.102,46.018
-0.30129,15.811,-57.109,6.036
-8.344,8.9598,-38.128,-47.253
-16.255,3.675,-48.719,10.225
-12.845,9.6071,29.512,85.993
0.68905,12.28,82.926,41.449
11.267,8.5871,47.605,-30.763
4.0154,0.57412,-52.66,-40.835
-3.6599,-8.514,-50.661,-3.9343
-12.007,-10.717,-21.748,-18.175
-17.275,-12.248,-52.262,-2.9737
-22.95,-5.6058,-25.404,42.345
-11.258,-1.7869,96.417,11.631
18.02,-3.3947,305.72,-23.054
59.922,-10.556,329.49,-44.258
69.84,-10.036,88.43,39.179
75.99,-3.4901,79.875,55.536
0.43186,-2.6969,-65.984,7.4632
-6.7289,-5.4691,16.283,-16.473
-4.3993,-5.5768,41.031,-10.847
-3.5433,-14.038,-16.83,-74.284
-4.8919,-12.613,-23.901,-4.9974
-12.415,-7.9041,-39.908,5.5592
-24.154,-10.887,-61.923,-53.642
-19.493,-13.637,29.888,-23.508
-14.374,-9.562,44.964,17.239
-11.827,-10.115,12.163,-16.275
-6.2511,-7.1826,17.229,-19.957
-11.139,-8.4416,-40.448,-18.28
-13.047,-7.6454,-19.278,16.037
-15.059,-9.9839,-0.91251,-13.41
-16.489,-13.442,2.0738,-16.006
-7.4002,-14.035,53.59,6.292
3.5611,-8.6955,87.144,16.173
9.1085,6.5982,98.358,112.5
41.602,38.622,322.95,291.71
78.319,64.181,404.57,162.01
85.801,47.937,99.564,-97.652
68.598,35.278,-66.048,-37.346
2.6418,2.6451,2.5842,-44.025
-10.868,-6.0454,-74.561,-38.488
-22.769,-8.3501,-84.657,16.877
-19.885,-8.9257,30.259,-27.872
-19.475,-15.348,1.706,-92.282
-21.416,-17.444,-29.099,-32.243
-16.098,-7.9748,30.543,57.919
-12.37,-3.7696,22.75,9.6947
-3.1133,-5.4148,59.368,-27.435
-0.60907,-11.114,17.799,-55.388
-3.6863,-21.359,0.24315,-59.41
-12.257,-18.445,-63.29,13.737
-14.153,-14.853,-22.047,30.081
-7.3934,-6.3012,77.054,72.019
-10.905,-0.91566,-35.254,21.864
-13.534,-6.6015,-10.869,-72.795
-16.584,-12.497,-25.902,-50.684
-21.255,-2.0325,-36.13,53.499
-8.4073,-1.4692,84.978,33.888
-6.958,6.8907,11.368,142.97
-0.66296,54.576,52.577,468.45
8.6952,89.42,77.776,274.79
10.043,70.117,18.726,-140.1
10.927,48.671,17.798,-98.394
-7.8203,12.661,-14.166,-10.915
-10.632,6.3717,9.6361,-24.553
-2.5984,6.4102,60.806,10.987
0.16242,7.5432,16.212,15.204
-3.2722,1.2492,-47.542,-44.08
-3.5523,-0.18552,14.439,-17.421
-1.513,1.7714,27.439,23.408
-6.4192,-1.2096,-9.1545,-29.531
-5.7048,2.2467,-15.671,18.528
-6.1232,5.1278,11.347,43.504
-16.83,8.8999,-81.679,27.209
-19.689,10.288,-34.96,13.43
-14.24,11.264,10.442,28.822
-13.04,7.1163,36.936,-31.122
-12.156,1.754,-4.0562,-4.6331
-14.523,0.90934,-24.687,17.042
-14.025,2.8267,-0.17825,31.49
-11.659,3.0484,11.823,1.8928
-11.058,-4.3636,23.905,-25.157
-7.1904,0.41346,27.079,33.23
-13.899,3.3157,-44.238,28.251
-9.4493,12.253,90.052,112.92
34.538,36.3,372.94,253.81
59.88,45.75,190.19,77.207
62.839,35.816,66.916,-48.208
-0.5527,8.2611,-12.682,15.395
-16.683,10.048,-53.254,28.048
-16.878,13.743,7.0806,37.204
-13.189,16.086,38.367,14.752
-9.1174,6.4805,28.408,-59.59
-4.3431,-0.78976,26.63,-37.908
-4.1557,-8.6554,-14.875,-17.61
-3.6214,-8.4903,32.774,12.325
-5.7586,-3.489,-17.768,19.247
-6.5402,-7.0938,3.6717,-39.308
-2.8664,-11.265,52.592,-45.241
-3.9105,-10.477,11.672,-21.966
-9.9984,-14.773,-56.385,-29.372
-12.189,-15.69,-0.79519,-15.292
-15.907,-11.554,-27.053,37.014
-4.9532,2.4643,72.216,81.033
39.681,28.674,408.84,264.92
81.203,54.543,363.25,199.45
88.733,55.513,125.72,23.78
10.537,11.267,21.848,-25.07
-0.83357,0.092519,-39.165,-58.654
-16.609,-4.3143,-128.02,-21.977
-24.199,-1.2098,-38.661,12.776
-30.174,-3.9279,-17.334,-15.044
-28.416,-5.2865,-5.5506,-15.882
-15.721,-7.1324,73.431,1.5827
-5.7485,-6.2519,73.907,28.822
-4.3008,-1.6596,15.121,34.279
-0.53174,1.0921,42.25,4.0094
-2.7561,-1.8145,3.6585,-27.325
-7.2577,-9.1902,-17.271,-47.622
-14.471,-12.658,-36.026,-25.501
-14.192,-17.512,8.5737,3.513
-9.3825,-8.4518,65.964,39.986
-7.1975,-3.5132,-14.419,-8.6458
-1.403,-14.044,-10.417,-121.76
-11.078,-18.772,-94.656,-77.555
-58.056,-8.4361,-447.24,71.67
-108.21,-2.7546,-430.75,20.882
-116.55,-7.1244,-96.942,-28.509
-106.57,-12.578,-19.658,-8.5795
-21.726,-0.063863,-0.012409,-8.6717
-7.2978,-0.78937,38.569,-40.286
-2.9453,-12.887,24.233,-121.77
-0.88103,-16.662,8.9051,-14.782
5.6817,-10.969,59.807,50.093
6.4804,-6.3094,-1.2761,-30.605
0.48169,-2.8784,-44.949,6.4753
-6.6617,1.7083,-6.955,11.092
-11.841,-2.0215,-36.131,-19.447
-14.23,-3.0083,-28.571,-24.265
-19.71,0.098897,-38.011,9.6028
-14.154,-7.2846,29.581,-24.717
-0.35702,-14.522,51.258,-18.92
-0.91121,-17.264,-13.617,-13.95
-3.2442,-17.959,-45.282,-46.256
-17.355,-25.667,-152.47,-110.31
-53.676,-46.963,-286.12,-241.34
-76.791,-70.55,-197.03,-148.92
-78.44,-65.665,-74.904,19.516
-70.568,-49.577,-25.616,34.529
-10.863,-11.132,-3.24,-36.867
2.7249,-12.967,46.099,-87.458
3.8018,-15.128,13.043,-34.984
1.4746,-15.523,17.338,-30.75
-1.939,-10.392,-14.507,-6.2204
-11.732,-2.0514,-54.265,43.2
-13.015,-5.5547,3.5638,-55.446
-10.783,-8.2179,49.009,-16.35
-11.607,-6.0189,-20.868,21.058
-18.745,-6.0963,-73.289,-22.47
-18.471,-11.045,-4.9758,-58.762
-23.394,-17.901,-44.926,-22.753
-16.228,-17.447,47.705,0.79889
-13.066,-10.99,47.203,2.385
-14.648,-4.7293,-26.384,28.123
-14.141,-4.0635,-23.901,-18.015
-14.043,-9.6867,14.33,-21.283
-4.4279,-6.5266,115.55,-23.989
18.584,-14.695,207.73,-99.029
66.245,-28.056,484.42,-151.45
107.82,-34.151,393.32,-56.748
115.54,-39.58,74.532,-82.25
9.3052,-8.1484,-47.676,20.309
-1.7322,4.8833,7.7755,56.718
-3.6945,8.2803,18.579,7.3209
2.1701,5.0416,48.242,-35.202
4.0285,-1.0673,1.8094,-28.398
6.9842,-7.9714,6.0504,-36.623
0.91138,-6.8404,-26.148,55.386
-13.109,2.7109,-84.911,77.834
-19.476,-1.3026,-40.329,-37.12
-18.527,-6.094,5.3629,-33.99
-17.582,-4.617,-16.954,0.54332
-14.914,-9.5044,7.6352,-34.493
-12.765,-12.023,12.149,-11.01
-12.201,-6.6566,14.208,56.088
-9.2238,-6.6348,25.285,-10.544
-12.581,-7.5111,-29.756,-25.57
-8.453,-11.219,29.688,-10.499
-0.84802,-3.5559,63.337,94.223
0.68231,28.125,54.753,305.23
9.159,63.55,52.776,312.39
14.16,67.838,41.79,-1.1336
19.031,56.267,61.208,-29.471
0.1498,3.9418,19.114,-8.5133
-1.6399,-6.0235,27.852,-57.34
-1.5688,-8.3027,28.404,15.716
-6.1227,-8.5569,-0.91882,-8.4414
-15.471,-9.4255,-57,-17.52
-22.868,-7.8537,-54.037,-12.489
-24.169,-3.4729,-37.083,15.276
-25.818,-3.762,-26.155,-35.234
-20.012,-14.063,29.133,-81.92
-11.634,-18.76,49.597,-22.104
-0.51978,-13.735,76.533,45.634
4.1559,-4.973,48.987,39.578
1.3258,-4.2759,2.3396,1.4811
-10.972,-2.8913,-70.432,16.708
-18.64,3.9532,-41.645,67.565
-22.125,5.8999,-30.038,38.152
-15.762,1.5924,8.8589,0.16409
-8.0686,6.5023,37.392,66.982
-21.266,27.744,-125.88,273.59
-32.54,65.748,-83.446,353
-31.369,74.017,37.13,97.326
-22.223,60.455,128.93,-35.45
-3.787,8.8636,4.3238,-45.127
-8.236,-6.9875,-60.429,-77.828
-9.1844,-11.717,13.051,-32.67
-7.2487,-2.143,42.726,70.252
-4.0936,7.3007,14.99,58.795
-4.807,6.7336,-40.446,-43.44
-9.1978,-2.3859,-15.749,-45.599
-6.0124,-3.57,35.074,7.5578
3.6897,-3.46,82.569,-3.0612
-1.487,-8.7159,-29.213,-32.798
-6.3938,-9.2837,-65.834,15.667
-6.7829,-6.7817,0.064864,64.247
-12.034,-8.2313,-6.9672,-16.331
-17.72,-4.5513,-33.975,5.9523
-16.53,-1.8348,33.129,36.787
-13.725,-0.032628,37.445,45.218
-7.1169,-1.0363,-7.8147,-19.795
-36.632,-2.4882,-332.52,-9.5198
-91.729,-4.9981,-503.21,-3.032
-117.09,-11.603,-211.53,-5.0588
-121.81,-9.0773,-0.83536,53.858
-19.454,-4.4648,37.429,-27.487
-7.0599,-12.807,2.2084,-65.383
-2.5889,-17.154,25.112,-35.025
-0.97643,-17.439,15.289,-29.924
0.38405,-12.956,9.4573,14.907
3.9295,-5.1413,38.404,30.188
3.9379,-9.2865,20.464,-64.657
2.5776,-20.431,35.121,-104.01
-1.9048,-30.306,-37.644,-70.516
-12.796,-22.43,-67.704,64.566
-14.482,-11.53,-30.672,76.274
-17.833,-2.3489,-32.127,33.611
-15.63,-5.3653,-5.3651,-42.225
-14.292,-6.1016,-4.6956,-19.739
-9.5055,-12.63,-9.2169,-18.747
-10.023,1.9792,-73.323,175.01
-28.846,51.619,-143.83,431.7
-35.276,82.157,-17.31,231.87
-37.769,79.74,-74.885,-7.1437
-14.826,13.932,-23.269,-53.211
-8.3709,-7.1581,1.3888,-82.588
-9.9397,-22.672,-2.2882,-140.94
-12.362,-22.899,-5.4551,-11.748
-12.485,-11.678,0.75737,53.007
-9.9127,-6.2866,31.677,5.1798
-7.899,1.3173,8.2455,21.204
-9.3492,1.5637,-9.2723,-12.58
-11.259,-5.8191,-23.681,-40.25
-11.423,-1.5232,-0.62805,49.977
-12.801,4.8552,9.3879,20.39
-12.071,-0.037731,15.346,-19.867
-6.4072,0.86516,3.6796,15.223
2.4964,2.4051,54.251,36.716
2.3026,-1.0235,-8.7793,-19.777
-0.66623,-6.911,-11.64,-19.522
-7.8649,-11.927,-39.78,-40.29
-17.949,-15.942,-91.278,-16.698
-41.487,-12.785,-268.05,2.3076
-88.164,-8.2929,-437.67,-23.213
-110.54,-14.598,-190.42,-82.389
-96.875,-17.727,71.577,-18.641
-12.789,-5.1336,27.669,-40.617
0.46453,-12.305,55.076,-90.213
3.863,-19.806,42.964,-73.878
-4.2686,-26.844,-76.658,-55.693
-14.005,-22.476,-60.932,-4.2173
-17.321,-17.52,8.3896,-4.4122
-18.459,-17.881,-8.4999,-15.234
-16.234,-7.3779,-1.957,34.653
-14.766,-5.2838,1.8871,11.008
-17.69,-7.1528,-7.9076,-45.573
-15.229,-10.779,-24.676,-19.538
-17.151,-11.058,-18.669,7.561
-8.1368,-12.58,47.211,-13.589
-9.7405,-9.0911,-6.4378,47.867
-7.6542,-0.9381,-3.7504,62.653
-8.7092,8.9853,-38.277,59
-12.416,7.6869,-37.72,20.928
-21.548,10.194,-100.69,99.021
-45.423,33.602,-205.25,269.11
-54.824,64.199,-89.93,315.5
-47.169,80.727,62.059,134.57
-30.632,69.532,75.051,-12.939
-8.982,7.1847,5.9333,-70.208
-4.6922,-9.2807,8.3344,-67.645
-7.1007,-11.008,-0.40443,-8.4486
-7.7532,-8.6748,-12.379,-1.7818
-16.454,-11.097,-60.822,-39.783
-19.911,-8.1447,-21.405,1.2304
-17.646,-2.1188,20.098,42.619
-18.863,3.3924,-35.188,-0.049244
-21.771,0.8037,-28.391,-42.572
-21.585,-7.0475,-10.244,-42.249
-23.605,-7.9791,-6.116,13.23
-19.107,-4.9882,16.338,4.5465
-17.527,-7.1549,-15.261,-15.739
-15.518,-10.836,1.3461,-15.755
-14.751,-10.258,-36.034,23.61
-22.355,-1.1391,-66.504,79.213
-43.232,9.4452,-204.95,92.416
-69.368,24.229,-219.3,122.77
-72.342,28.935,-47.102,57.886
-64.853,20.185,-5.3639,-9.1978
-10.633,0.46466,31.896,4.2489
-0.14187,1.2358,50.591,23.538
6.2406,2.1074,63.462,12.5
1.7305,7.1921,-8.5276,56.062
0.30224,8.7935,-13.843,44.145
-6.4671,6.7574,-16.181,-15.841
-7.6363,0.52961,-9.5121,-17.947
-8.1869,-3.1481,13.771,11.05
-12.993,-9.706,-37.369,-46.014
-11.305,-12.827,39.5,2.1308
-6.7394,-15.656,41.788,-2.8155
-5.9108,-7.0267,16.835,49.185
-8.3404,-0.48156,-33.295,14.071
-11.224,-5.2318,-34.974,-38.449
-11.688,-10.686,7.299,-12.18
-9.5861,0.92975,19.275,124.04
-1.3502,40.526,113.62,386.83
14.289,74.93,125.49,268.72
18.662,79.084,55.581,23.749
17.406,69.565,15.127,-12.089
-8.8591,15.111,-10.346,-33.131
-10.249,4.4603,46.96,-59.961
-4.5625,5.7691,42.211,7.8643
-0.19937,3.327,8.0774,-26.316
4.4076,-5.1901,10.469,-60.648
7.9062,-8.8317,-5.0386,-28.73
1.2745,-14.298,-76.633,4.1463
-5.2575,-13.414,-7.8267,-16.666
-6.5094,-8.2179,47.218,12.523
2.3144,-3.2017,78.163,54.669
-1.0588,8.754,8.6413,56.548
-6.4696,11.637,-19.744,-5.2469
-10.561,8.8064,-11.8,-20.524
-14,1.0563,-10.53,-23.444
-11.088,-8.903,-0.17277,-15.64
-18.704,9.229,-72.877,157.89
-38.791,60.233,-166,472.7
-50.233,85.187,-95.363,232.12
-52.082,83.858,-83.937,9.7907
-13.947,13.455,4.2845,-8.3269
-4.2488,-0.31691,35.138,-25.326
-2.347,-5.8031,13.998,-26.394
-4.1929,-7.6644,-4.9632,7.6138
-2.6214,-5.3888,17.807,16.321
-4.9735,2.2559,3.2111,44.298
1.8272,5.5611,75.91,27.484
5.3714,6.3499,29.376,25.317
2.7291,11.243,-1.4703,70.94
-0.87449,12.216,-19.026,16.426
-2.7393,6.1621,18.255,-9.6252
-4.87,-0.68146,7.3987,-2.8737
-3.6987,-12.501,-5.022,-14.526
-9.8684,-17.725,-37.628,13.287
-7.3124,-14.297,35.905,-4.7453
-11.079,-15.986,-10.345,29.619
-37.58,-15.948,-266.25,-37.395
-69.972,-33.325,-294.23,-210.15
-79.239,-61.566,-132.39,-163.58
-71.929,-62.204,17.184,2.308
-11.228,-4.3394,34.568,48.429
-9.4194,6.4932,-40.312,14.688
-17.413,8.1793,-37.157,-1.4542
-12.543,2.539,43.358,-23.804
-14.249,0.68048,-5.2376,10.31
-17.985,1.698,-55.464,16.145
-23.352,1.9697,-42.369,16.995
-17.912,0.9469,57.334,-17.089
-26.533,-1.2815,-68.883,-6.5104
-32.672,0.68476,-69.91,22.079
-27.128,-6.9961,19.085,-13.23
-23.528,-13.077,-18.618,-13.058
-19.948,-10.547,-11.491,31.838
-9.2495,-6.2885,62.51,34.595
-18.287,4.7334,-3.8155,57.844
-14.244,29.572,20.739,198.44
7.0275,70.192,183.16,376.69
21.286,82.263,117.88,119.74
20.783,68.239,11.771,-51.964
22,47.683,8.9324,-26.402
-2.486,4.2781,31.28,-37.909
1.3391,-3.5266,32.286,-0.73174
-0.06244,-10.166,-6.7406,-36.257
-6.9155,-16.091,-35.615,-63.328
-12.178,-18.306,-23.445,-27.505
-4.874,-20.678,46.67,-30.988
0.39879,-18.598,39.52,7.9868
-1.9186,-15.149,-21.724,-1.9462
-9.645,-10.535,-59.259,-0.30971
-23.794,-6.3003,-68.721,20.084
-21.44,-9.2643,29.916,-36.551
-15.949,-9.6703,23.273,-2.9179
-12.009,-6.7598,-23.131,36.031
-6.8281,-6.2572,-7.5747,7.1233
-7.9856,5.1802,-6.1809,85.336
-12.22,18.727,-15.711,91.169
-10.385,17.209,-24.037,-1.3684
-8.8226,13.748,-33.473,45.484
-22.598,27.997,-117,251.44
-36.15,58.15,-149.89,363.54
-32.993,82.635,5.3957,185.59
-33.315,78.964,-16.876,5.5012
-10.662,14.224,6.0303,20.93
-5.2005,6.0592,6.4383,21.52
-6.9451,5.4879,-36.654,1.6932
-5.8153,2.0055,1.704,-21.136
-3.6061,-2.4178,8.3802,8.0283
-1.4176,2.0188,29.836,40.038
4.056,4.0124,15.044,15.474
4.6223,4.4799,26.211,-27.845
-2.0958,13.168,-46.768,74.933
1.0032,15.69,53.048,20.699
7.7125,-7.4794,84.885,-154
3.7557,-18.436,12.716,-50.296
7.2,-11.877,60.026,92.673
6.06,-9.0033,-22.717,34.048
0.077763,-5.1039,-11.038,18.33
-14.454,2.1485,-106.47,56.179
-22.17,-7.7897,-56.335,-98.597
6.2624,-46.252,219.11,-302
30.004,-72.685,214.46,-217.44
47.447,-65.94,123.81,8.8176
54.074,-41.738,76.232,70.864
-0.82717,-4.4702,-24.495,27.669
-5.046,1.2496,46.998,11.243
-1.125,0.079393,38.203,-0.0026601
-1.9825,-0.97827,-2.6845,-26.747
-1.3836,1.0071,3.7434,20.009
1.4773,4.7899,23.735,22.011
-5.394,1.6026,-40.569,-28.572
-18.861,-6.5122,-94.565,-29.457
-25.794,-10.043,-37.425,16.551
-19.343,-5.2657,52.267,47.665
-6.222,3.053,72.547,35.141
2.6777,6.0448,20.167,13.298
-0.56838,2.7404,-12.953,-16.745
-8.224,-2.3358,-26.726,-20.086
-16.271,-11.323,-49.596,-33.691
-13.253,-21.563,26.588,-51.894
-14.102,-20.795,-21.951,-31.511
-28.456,-16.366,-92.695,-29.937
-49.057,-22.313,-258.16,-114.75
-74.756,-45.247,-266.36,-279.43
-66.681,-69.287,45.996,-209.53
-49.669,-67.573,71.112,-6.8458
-2.576,-11.013,29.863,0.73814
-0.083598,-1.2691,10.952,-26.669
-4.1183,-0.70946,-15.82,-5.7383
6.8467,-1.0553,99.313,7.0575
10.764,-5.142,24.803,-7.8841
10.674,-1.2509,-10.333,12.795
4.8673,3.7346,-22.331,21.005
-1.398,-0.89476,10.377,-39.212
-3.9227,-3.738,-16.654,-22.8
-4.2839,-3.9198,-12.188,10.434
-6.4657,3.9744,-21.431,36.865
-7.3526,2.3759,-17.245,13.544
-14.988,6.4889,-45.03,23.717
-16.415,6.6183,-24.233,-24.21
-18.205,-0.83337,-21.098,-42.014
-18.477,-7.8051,0.9436,-79.42
-12.363,-16.413,30.893,-25.57
-3.9701,-10.207,80.242,68.049
25.466,9.0355,244.9,226.75
68.564,56.727,458.65,380.1
91.763,71.003,239.29,104.65
93.347,55.501,40.252,-60.805
4.5209,11.726,-17.28,-13.445
-14.42,-0.060881,-59.816,-61.592
-18.95,-12.447,-24.278,-109.64
-17.334,-17.527,27.147,-58.112
-11.416,-16.549,79.495,-0.66761
-6.3777,-13.523,17.317,0.31774
-8.4465,-7.8886,9.3732,12.503
-8.0467,-4.3823,8.3606,11.83
-7.6044,-1.8289,18.608,-17.157
0.33089,-13.942,80.839,-76.437
6.4129,-14.566,21.957,49.701
5.6062,-7.3188,-24.207,53.903
-0.40772,4.2445,-41.775,45.117
-5.9131,12.006,14.354,29.138
-15.504,3.3059,-25.84,-69.714
-20.667,-5.6168,-28.946,-47.235
-21.507,-13.519,-36.172,-23.743
-14.878,-12.818,27.998,-5.1358
-15.33,-7.3486,-15.304,13.792
-45.423,-4.8536,-353.96,36.633
-82,-1.6688,-390.09,-47.567
-98.667,-6.0025,-120.46,-83.408
-93.129,-11.487,26.363,-31.282
-14.254,-2.805,73.687,-34.82
-3.1961,-6.8084,-0.29702,-50.891
-5.1191,-13.057,-0.74929,-47.177
-8.2272,-15.177,-7.0862,-12.756
-5.1638,-9.9399,49.294,52.253
9.4774,-2.7629,89.203,14.124
13.08,-5.9788,-22.955,-40.856
8.9941,-8.4038,-14.866,-10.14
6.5203,-11.06,35.201,-11.665
4.461,-16.515,15.691,-30.837
7.2615,-22.632,24.047,-42.212
2.8211,-22.202,-31.693,-9.2404
-1.3819,-12.618,-2.2803,17.706
-3.5369,-7.5456,-4.1716,-1.0073
-10.644,-0.14725,-6.0431,3.7655
-3.1411,2.3915,35.789,40.747
6.3326,6.2833,14.485,98.398
3.6796,10.625,-7.0358,110.15
-11.521,38.218,-107.07,279.7
-41.501,82.346,-221.34,385.01
-57.684,94.837,-124.84,106.21
-48.356,70.625,35.315,-133.02
-9.6737,10.454,31.832,-39.054
-1.4427,5.4856,-24.149,23.138
-9.7467,8.2937,-49.321,31.216
-7.6454,0.091556,15.11,-63.218
-14.166,-4.5799,-35.867,-46.695
-11.917,-6.3248,8.6453,14.227
-6.6846,-10.15,12.967,-44.666
-5.1107,-4.9474,8.5982,2.785
-11.143,4.1933,-65.021,78.696
-13.245,11.105,-20.216,80.03
-5.5801,11.98,87.731,24.896
-8.6557,4.3592,-20.721,2.5431
-14.363,4.4077,-35.14,-6.4223
-8.0161,-0.91743,50.719,-62.279
-10.932,0.66272,-2.8463,15.84
-13.673,2.4319,-21.169,44.002
-13.704,-2.5322,-38.908,-40.508
-6.6689,-7.2664,54.385,12.132
8.7558,-2.4884,174.65,-37.262
31.051,-17.985,253.89,-213.1
56.922,-58.168,216.6,-343.13
59.851,-91.452,-3.7698,-244.84
36.909,-93.981,-59.677,-37.81
2.0202,-24.072,-10.478,-11.838
-8.2009,-13.51,-37.794,-36.08
-18.769,-15.484,-75.096,-25.799
-22.369,-21.048,-26.426,-43.727
-19.1,-21.297,6.1607,-3.2236
-16.524,-13.694,13.573,33.095
-11.575,-9.6928,13.106,20.106
-9.9353,-9.2872,-12.483,-11.83
-8.9527,-6.884,1.8124,-19.218
-19.611,-10.888,-76.965,-25.715
-14.538,-20.346,25.453,-88.148
-11.556,-26.815,40.398,-15.411
-9.9364,-24.377,24.965,-22.642
-10.375,-24.263,6.116,-35.005
-7.5487,-18.902,4.4227,-11.136
-17.488,-17.138,-72.35,-18.037
-16.485,-18.026,10.924,-35.19
-17.942,-29.045,-6.7877,-75.56
-16.374,-28.283,-20.141,-12.896
-29.14,-10.991,-161.53,107.84
-62.678,-1.8724,-335.59,-0.71412
-78.242,-30.236,-169.62,-336.84
-71.08,-54.96,12.138,-158.17
-51.668,-51.672,131.54,50.733
-6.5543,-8.1833,49.913,37.142
-9.6072,3.9503,-7.3541,51.229
-2.1106,9.1535,68.06,53.717
0.25773,10.499,29.332,22.26
-0.094802,10.75,6.3419,17.556
-1.219,4.2397,-1.1996,-44.578
-2.3246,-8.0245,-13.225,-31.224
-5.268,-16.077,-20.403,-25.627
-11.575,-18.688,-56.275,18.281
-14.824,-10.175,-45.406,61.807
-9.7327,-2.1379,75.711,49.839
-5.5359,-0.042301,25.566,32.871
-8.0578,1.9141,-4.5212,20.91
-11.188,-4.4307,-49.256,-62.757
-13.099,-15.332,-3.3597,-101.18
-1.1859,-18.359,116.25,-0.40175
54.623,-8.879,519.93,92.611
89.839,1.0025,328.07,57.348
87.157,-2.51,-24.619,-65.113
6.4025,0.72444,-42.311,-24.373
-9.6348,-2.9571,-37.464,-67.921
-17.509,-8.4287,-32.378,-30.613
-21.171,-11.221,-23.226,-23.155
-16.944,-14.556,9.5782,-1.0405
-10.995,-5.0837,41.514,59.81
-15.298,3.26,-24.918,17.289
-19.668,-0.48245,-26.481,-65.456
-23.796,-5.1785,-29.741,-16.107
-20.226,-3.9676,31.852,29.083
-21.528,-5.8971,14.776,-4.5172
-17.282,-7.8603,0.0096624,-33.998
-14.253,-9.4876,4.9178,-21.166
-10.045,-7.4189,13.375,0.12985
-13.822,-8.5802,-5.4108,-24.821
-1.6288,-18.497,142.67,-58.136
30.571,-48.948,295.46,-316.01
50.564,-87.194,149.29,-314.05
39.807,-93.406,-37.667,-30.507
-4.1204,-14.627,-41.258,41.88
-5.2355,2.4575,49.377,41.239
-2.9401,3.9737,34.285,-0.48841
0.46066,-3.6261,12.931,-61.139
4.0758,-6.3715,15.687,-8.0378
-3.441,-6.9841,-78.875,2.3483
-9.1056,-5.8603,-30.355,13.255
-9.0277,-2.4247,41.228,29.13
-6.8012,-1.5745,5.0603,22.458
-16.128,-2.0004,-72.932,-1.6207
-15.148,-0.84412,-19.32,-13.393
-8.774,-7.5752,44.665,-49.8
-4.9722,-10.853,29.078,-13.383
-8.2565,-10.94,-4.0209,6.2926
-9.7725,-7.8558,-9.0126,19.905
-15.932,-3.3446,-12.883,19.314
